School_code|School_name|District_name
29300502704|GELEYAR BALAG H.S.EXAMBA|CHIKKODI                                          
29300502705|CK PU COLLEGE, EXAMBA (PUC)|CHIKKODI                                          
29300502706|SMVVT PU COLLEGE, EXAMBA (PUC)|CHIKKODI                                          
29300502707|GOVT. PU COLLEGE, EXAMBA (PUC)|CHIKKODI                                          
29300502708|BASAVAJYOTI INDEPENDENT PU COLLEGE, EXAMBA (PUC)|CHIKKODI                                          
29300502709|SHRI M DESAI RES HS EXAMBA|CHIKKODI                                          
29300504001|HEREKODI H.S. HEREKODI|CHIKKODI                                          
29300504002|BASAVAPRABHU KORE PU COLLEGE, CHIKODI (PUC)|CHIKKODI                                          
29300504201|GHS HATTARWAT|CHIKKODI                                          
29300504701|INGALI H.S INGALI|CHIKKODI                                          
29300505901|M.N.D.H.S.KHADAKALAT|CHIKKODI                                          
29300505902|SHIV BASAV H S KHADKLAT|CHIKKODI                                          
29300506201|D.B.H.S.KOTHALI KUPPANWADI|CHIKKODI                                          
29300506202|M.R.S. H.S. KUPPANAVADI|CHIKKODI                                          
29300506301|G.H.S KALLOL|CHIKKODI                                          
29300506401|G.H.S. KERUR|CHIKKODI                                          
29300506402|GOVT. PU COLLEGE, KERUR (PUC)|CHIKKODI                                          
29300506403|KMES VC HS SAYYADKODI KERUR|CHIKKODI                                          
29300506501|A.SV.H.S.KADAPUR|CHIKKODI                                          
29300507001|G.H.S. KAROSHI|CHIKKODI                                          
29300507401|G.H.S KABBUR|CHIKKODI                                          
29300507402|K.M.B.H.S.KABBUR|CHIKKODI                                          
29300507403|SHRI BASAVESHWAR SIKSHAN SANSTI INDEPENDENT PU COLLEGE, KABBUR (PUC)|CHIKKODI                                          
29300508601|S.S.E.S H.S MANJARI|CHIKKODI                                          
29300508602|SANTISAGAR H.S. MANJARI|CHIKKODI                                          
29300508603|R.D.S.S H.S MANJARI|CHIKKODI                                          
29300509001|G.H.S. MALIKWAD|CHIKKODI                                          
29300509201|G.H.S. MAJALATTI|CHIKKODI                                          
29300509202|GOVT. PU COLLEGE, MAJALATTI (PUC)|CHIKKODI                                          
29300509203|SHRI M DESAI RES HS MAJALATTI|CHIKKODI                                          
29300510101|G.H.S. NAVLIHAL|CHIKKODI                                          
29300510201|G.H.S.NAGARAL|CHIKKODI                                          
29300510301|GOVT HIGH SCHOOL NANDI|CHIKKODI                                          
29300510302|GANGA SAGAR HIGH SCHOOL NANDI|CHIKKODI                                          
29300510601|G.H.S. NAGARMUNNOLI|CHIKKODI                                          
29300510901|S.M.S.H.S.PATTANKODI|CHIKKODI                                          
29300511801|VIDYA SAGAR H.S.SHENDUR|CHIKKODI                                          
29300515701|G.H.S. YADUR|CHIKKODI                                          
29300515801|S.P.H.S.STAVANIDI|CHIKKODI                                          
29300516101|ANANDRAO PATIL COLLEGE, BENADI (PUC)|CHIKKODI                                          
29300516201|GOVT. (IND) PU COLLEGE, BORGAON (PUC)|CHIKKODI                                          
29300516301|GOVT. (IND) PU COLLEGE, GALATAGA  (PUC)|CHIKKODI                                          
29300516401|B. S COMP PU COLLEGE, BEDKIHAL (PUC)|CHIKKODI                                          
29300516501|DS NADAGE COMP PU COLEGE, KARADGA (PUC)|CHIKKODI                                          
29300516801|KLESS GI BAGEWADI PU COLLEGE, ARTS, SCIENCE & COMMERCE, NIPANI (PUC)|CHIKKODI                                          
29300600401|SA ENG MED. HS, ANKALGI|CHIKKODI                                          
29300600402|NAYAK STUDENTS FEDARETION, ANKALAGI|CHIKKODI                                          
29300600403|SA COMP PUC, ANKALGI|CHIKKODI                                          
29300600404|SA PU COLLEGE, ANKALGI (PUC)|CHIKKODI                                          
29300602701|METHODIST HS, DHUPDAL|CHIKKODI                                          
29300603401|GNS GOKAK, KACHARI RD, THASILDAR OFF, GOKAK|CHIKKODI                                          
29300603402|GOVT. PU COLLEGE, GOKAK|CHIKKODI                                          
29300603403|SHRI LAXMANRAO JARKIHOLI HS, VIDYANAGAR,GOKAK|CHIKKODI                                          
29300603404|FATIMA URDU GIRLS HS, KACHERI RD, GOKAK|CHIKKODI                                          
29300603405|MAYUR HS, VIDYA NAGAR, GOKAK|CHIKKODI                                          
29300603406|SHRI SHANKARLING HS, GOKAK|CHIKKODI                                          
29300603407|SYADWAD KESARI SHRI PAYASAGAR HS, PAYASAGAR NAGAR, GOKAK|CHIKKODI                                          
29300603408|GF SOCIETYS MOD. ENG MED HS, JSS COLLEGE CAMPUS, GOKAK|CHIKKODI                                          
29300603409|UNIVERSAL ENG MED SCHOOL, GOKAK|CHIKKODI                                          
29300603410|NAYAK STUDENTS FEDARETION, GOKAK|CHIKKODI                                          
29300603411|NEW ENG SCHOOL, GOKAK|CHIKKODI                                          
29300603412|ABDUL KALAM AZAD COMP PU COL, GOKAK|CHIKKODI                                          
29300603413|KLESY CS ANGADI GIRLS HS, GOKAK|CHIKKODI                                          
29300603414|NAYAK STUDENTS FEDARETION (2), GOKAK|CHIKKODI                                          
29300603415|GES SECONDARY SCHOOL, GOKAK|CHIKKODI                                          
29300603416|GOVT. PU COLLEGE, GOKAK (PUC)|CHIKKODI                                          
29300603417|SHRI LJ PU COLLEGE, GOKAK (PUC)|CHIKKODI                                          
29300603418|ABUL KALAM AZAD PU COLLEGE, GOKAK (PUC)|CHIKKODI                                          
29300603419|GSS PU COLLEGE, GOKAK (PUC)|CHIKKODI                                          
29300603420|CS ANGADI GIRLS PU COLLEGE, GOKAK (PUC)|CHIKKODI                                          
29300603421|SP PU COLLEGE, GOKAK (PUC)|CHIKKODI                                          
29300603422|SATISH SUGARS ACADEMY PU COLLEGE, BALIKHATTA, GOKAK (PUC)|CHIKKODI                                          
29300603423|SHRI DEVENDRAKEERTI ARTS & COMMERENCE PU COLLEGE, PAYASAGAR NAGAR, GOKAK (PUC)|CHIKKODI                                          
29300603424|JSS PU ARTS SCIENCE & COMMERCE COLLEGE, FALLS ROAD, GOKAK (PUC)|CHIKKODI                                          
29300603801|GOVT. HS, HIRENANDI|CHIKKODI                                          
29300603802|SHRI M DESAI RES HS HIRENANDI|CHIKKODI                                          
29300604901|M B HANAJ HS KUNDARGI|CHIKKODI                                          
29300605301|ADARSH KAN MED HS, KONNUR|CHIKKODI                                          
29300605302|S.G.S.KAN MED H.S,KONNUR|CHIKKODI                                          
29300605303|S.G.S.URDU H.S,KONNUR|CHIKKODI                                          
29300605401|GOVT. HS, KOLAVI|CHIKKODI                                          
29300605701|GOVT.. COMP. HS, KHANAGAON|CHIKKODI                                          
29300605702|SHRI SIDDESHWAR HS, KHANAGAON|CHIKKODI                                          
29300605703|GOVT. PU COLLEGE, KHANAGAON (PUC)|CHIKKODI                                          
29300606201|CHINTAMANI PAVATE HS, MAMADAPUR|CHIKKODI                                          
29300606202|CHINTAMANI PAVATE PU COLLEGE, MAMADAPUR (PUC)|CHIKKODI                                          
29300606203|SHRI SK HUKKERI ARTS, SCIENCES & COMMERCE COMP PU COLLEGE, MALLAPUR (PG) - (PUC)|CHIKKODI                                          
29300606501|GOVT. HS, MAKKALAGERI|CHIKKODI                                          
29300606601|GOVT. HS, MADWAL|CHIKKODI                                          
29300606701|GOVT. HS, MALADINNI|CHIKKODI                                          
29300608401|SHRI M DESAI RES HS RAJANKATTI|CHIKKODI                                          
29300609201|SHRI KALMESHWAR HS, SHILTIBHAVI|CHIKKODI                                          
29300609601|SMT HS, TAVAG|CHIKKODI                                          
29300609602|ST EKALAVIYYA RESIDENTIAL PU COLLEGE, TAVAG (PUC)|CHIKKODI                                          
29300610801|SAMYUKH PU COLLEGE, PATAGUDDI (PUC)|CHIKKODI                                          
29300611201|S.G COMP P.U.COLLEGE,MARADIMATH|CHIKKODI                                          
29300611202|SG PU COLLEGE, MARADIMATH (PUC)|CHIKKODI                                          
29300611701|TES HS, MELMANAHATTI|CHIKKODI                                          
29300612601|THE VOLKART ACADEMY, GOKAK FALLS|CHIKKODI                                          
29300612602|THE VOLKART ACADEMY(2), GOKAK FALLS|CHIKKODI                                          
29300612701|SDT GIRLS HS, GHATAPRABHA|CHIKKODI                                          
29300612702|SDT HS, GHATAPRABHA|CHIKKODI                                          
29300612703|SDT PU COLLEGE, GHATAPRABHA (PUC)|CHIKKODI                                          
29300612801|JSS HS, NANDAGAON|CHIKKODI                                          
29300613101|GOVT. PU COL, URABINAHATTI (B)|CHIKKODI                                          
29300613102|GOVT. PU COLLEGE, URABINAHATTI (B) (PUC)|CHIKKODI                                          
29300613201|SHRI N. R. PATIL PU COLLEGE, KALLOLI, (PUC)|CHIKKODI                                          
29300613301|GOVT. PU COLLEGE, NAGNOOR (PUC)|CHIKKODI                                          
29300613401|GOVT. PU COLLEGE, KOUJALAGI (PUC)|CHIKKODI                                          
29300613501|GOVT. PU COLLEGE, VADERATTI (PUC)|CHIKKODI                                          
29300613601|GNS PU COLLEGE, YADWAD (PUC)|CHIKKODI                                          
29300613701|SHRI SK HUKKERI PU COLLEGE, MALLAPUR (PG) (PUC)|CHIKKODI                                          
29300613801|SHIVABHODARAG PU COLLEGE, MUDALAGI (PUC)|CHIKKODI                                          
29300613802|RURAL DEVELOPMENT PU COLLEGE, MUDALAGI (PUC)|CHIKKODI                                          
29300614001|GOVT. PU COLLEGE, BALOBALA (PUC)|CHIKKODI                                          
29300614101|GOVT. PU COLLEGE, HALLOR (PUC)|CHIKKODI                                          
29300614201|SDJMET COMP PU COLLEGE, PATAGUNDI (PUC)|CHIKKODI                                          
29300614301|RDS INDEPENDENT PU COLLEGE, MUDALAGI (PUC)|CHIKKODI                                          
29300614302|SHRI SHIVABODH RANG COMP. PU COLLEGE, MUDALGI (PUC)|CHIKKODI                                          
29300614401|GOVT. INDEPENDENT PU COLLEGE, HALLUR (PUC)|CHIKKODI                                          
29300614501|GOVT. PU COLLEGE, BALOBAL (PUC)|CHIKKODI                                          
29300614601|GOVT. PU COLLEGE, KHANAGAON (PUC)|CHIKKODI                                          
29300700102|GOVT HIGH SCHOOL  ATTIHAL|CHIKKODI                                          
29300700301|GOVT HIGH SCHOOL ARJUNWAD|CHIKKODI                                          
29300701001|GOVT HIGH SCHOOL AWARGOL|CHIKKODI                                          
29300701201|GOVT HIGH SCHOOL BENIWAD|CHIKKODI                                          
29300701301|GOVT. PU COLLEGE, YARAGATTI, (PUC)|CHIKKODI                                          
29300701401|GOVT HIGH SCHOOL BASTAWAD|CHIKKODI                                          
29300701502|GOVT HIGH SCHOOL BELAVI|CHIKKODI                                          
29300701503|GOVT PU COLLEGE, BELAVI (PUC)|CHIKKODI                                          
29300701601|BHARATESH COMP PU COLLEGE, B BAGEWADI|CHIKKODI                                          
29300701602|V.M.KATTI H.S,B.BAGEWADI|CHIKKODI                                          
29300701603|BHARATESH PU COLLEGE, BELLAD BAGEWADI (PUC)|CHIKKODI                                          
29300701604|SHRI VM KATTI SAMYUKH PU COLLEGE, BELLAD BAGEWADI (PUC)|CHIKKODI                                          
29300701802|GOVT. COMP HIGH SCHOOL, BASAPUR|CHIKKODI                                          
29300702402|GOVT COMP P.U.COL,BAAD|CHIKKODI                                          
29300702403|GOVT. PU COLLEGE, BAAD (PUC)|CHIKKODI                                          
29300702701|SMT SB HS, DADDI|CHIKKODI                                          
29300702901|GOVT HIGH SCHOOL GUDAS|CHIKKODI                                          
29300703401|SHRI MUDIBALAYYASWAMI HS, GHODAGERI|CHIKKODI                                          
29300703602|RANI CHANNAMMA H.S,HUKKERI|CHIKKODI                                          
29300703603|H.G.E.M.H.S,HUKKERI|CHIKKODI                                          
29300703604|SHRI BASAVESHWAR VID WARDHAK KAN MED HIGH SCHOOL,HUKKERI|CHIKKODI                                          
29300703605|TIPU SULTAN COMP. PU COL, HUKKERI|CHIKKODI                                          
29300703606|SK HIGHER SECONDARY SCHOOL, HUKKERI|CHIKKODI                                          
29300703607|GOVT URDU H.S,HUKKERI|CHIKKODI                                          
29300703608|SWAMI VIVEKANAND ENG MED H.S,HUKKERI|CHIKKODI                                          
29300703609|SK PU COLLEGE, HUKKERI (PUC)|CHIKKODI                                          
29300703610|TIPPU SULTAN PU COLLEGE, HUKKERI (PUC)|CHIKKODI                                          
29300703611|GOVT. PU COLLEGE, HUKKERI (PUC)|CHIKKODI                                          
29300704101|SHRI L.K.KHOT NAVODAYA P H.S,HEBBAL|CHIKKODI                                          
29300704102|DL KHOT COMP PUC, HEBBAL|CHIKKODI                                          
29300704103|DL KHOT PU COLLEGE, HEBBAL (PUC)|CHIKKODI                                          
29300704104|SMT KL KHOT PU COLLEGE, HEBBAL (PUC)|CHIKKODI                                          
29300704201|GOVT HIGH SCHOOL HOSUR|CHIKKODI                                          
29300704202|SHRI SHASHIKANT AKKAPPA NAIK PU COLLEGE, HOSUR (PUC)|CHIKKODI                                          
29300704203|M DESAI RES HS HOSUR|CHIKKODI                                          
29300704801|GOVT HIGH SCHOOL HULLOLI|CHIKKODI                                          
29300704902|GOVT. COMP. HIGH SCHOOL, ISLAMPUR|CHIKKODI                                          
29300704903|SAVS HS SHAHABANDAR ISLAMPUR|CHIKKODI                                          
29300705301|GOVT HIGH SCHOOL KOTABAGI|CHIKKODI                                          
29300705401|GOVT HIGH SCHOOL KARAGUPPI|CHIKKODI                                          
29300705601|GOVT HIGH SCHOOL KOCHARI|CHIKKODI                                          
29300705701|GOVT HIGH SCHOOL KOT|CHIKKODI                                          
29300705901|GOVT HIGH SCHOOL KESTI|CHIKKODI                                          
29300706001|SHRI GANGADEVI HS, KURANI|CHIKKODI                                          
29300706201|SHRI APPANNAGOUD PATIL VIDYA MANDI, KANAGALA|CHIKKODI                                          
29300706601|GOVT HIGH SCHOOL MAVANUR|CHIKKODI                                          
29300706701|LAL BAHADDUR SHASTRI VIDYALAYA, MANAGUTTI|CHIKKODI                                          
29300706703|GOVT HIGH SCHOOL,HUNNUR|CHIKKODI                                          
29300706901|MADHYAMIK VIDYALAYA MATTIWADI|CHIKKODI                                          
29300707001|MADHYAMIK VIDYALAY, MODAGE|CHIKKODI                                          
29300707301|SHRI B. A. PATIL, AMMINBHAVI, GOVT HS, NAGNUR KM|CHIKKODI                                          
29300707501|PANCHAKROSHI VIDYALAY NANGNUR KS|CHIKKODI                                          
29300707601|MDR NIDASOSI|CHIKKODI                                          
29300707602|SJD HS, NIDASOSHI|CHIKKODI                                          
29300707603|SNJPS NMS INDEPENDENT PU COLLEGE, NIDASOSHI (PUC)|CHIKKODI                                          
29300707702|GOVT HIGH SCHOOL,NERLI|CHIKKODI                                          
29300707801|FATTEKHAN DESAI HIGH SCHOOL, PACHHAPUR|CHIKKODI                                          
29300707802|GOVT. INDEPEDENT PU COLLEGE, PACHAPUR (PUC)|CHIKKODI                                          
29300708201|GOVT HIGH SCHOOL SHIRAGAON|CHIKKODI                                          
29300708301|NSB HIGH SCHOOL, SULTANAPUR|CHIKKODI                                          
29300708701|DR.GANGADHAR ENG MED H.S,SHIRDHAN|CHIKKODI                                          
29300709001|GHATAPRABHA H.S,SALAMWADI|CHIKKODI                                          
29300709202|SD HIGH SCHOOL, SANKESHWAR|CHIKKODI                                          
29300709203|SHRI MD RESIDENTIAL SCHOOL, SANKESHWAR|CHIKKODI                                          
29300709204|AKKAMAHADEVI KANYA SHALE|CHIKKODI                                          
29300709205|S.D HIGH SCHOOL SANKESHWAR(1)|CHIKKODI                                          
29300709206|DURDUNDESHWAR VIDYAVARDHAK MAHILA PU COLLEGE, SANKESHWAR (PUC)|CHIKKODI                                          
29300709207|SDVSS PU COLLEGE, SANKESHWAR (PUC)|CHIKKODI                                          
29300709208|SHRI NIJALINGESHWAR PU COLLEGE, SANKESHWAR (PUC)|CHIKKODI                                          
29300709209|MAHILA PU COLLEGE, SANKESHWAR (PUC)|CHIKKODI                                          
29300709210|GOVT URDU HIGH SCHOOL SANKESHWAR|CHIKKODI                                          
29300709211|MAGADUM HS SANKESHWAR|CHIKKODI                                          
29300709212|PANCHACHARYA HS SANKESHWAR|CHIKKODI                                          
29300709213|A B PARVATRAO HS SANKESHWAR|CHIKKODI                                          
29300709214|SS PATIL ENG HIGH SCHOOL SANKESHWAR|CHIKKODI                                          
29300709301|SOLAPUR HS SOLAPUR|CHIKKODI                                          
29300709802|SHRI DB HEBBALI, GOVT HIGH SCHOOL, ULLAGADDI KHANAPUR|CHIKKODI                                          
29300709803|GOVT. SAMYUKH PU COLLEGE, ULLAGADDI KHANAPUR (PUC)|CHIKKODI                                          
29300710001|GOVT HIGH SCHOOL YARAGATTI|CHIKKODI                                          
29300710002|GOVT. PU COLLEGE, YARAGATTI (PUC)|CHIKKODI                                          
29300710101|SLBS COMP PUC, YADAGOOD|CHIKKODI                                          
29300710102|SLBS PU COLLEGE, YADGOD (PUC)|CHIKKODI                                          
29300710201|CES HS, YAMAKANMARDI|CHIKKODI                                          
29300710202|YAMKANMARDI VIDYA H.S,YAMKANMARDI|CHIKKODI                                          
29300710203|CES PU COLLEGE, YAMKANMARDI (PUC)|CHIKKODI                                          
29300710204|GOVT. PU COLLEGE, YAMKANMARDI (PUC)|CHIKKODI                                          
29300710205|YAMKANMARDI VIDYAVARDHAKAH SANGH PU COLLEGE, YAMKANMARDI (PUC)|CHIKKODI                                          
29300710206|GOVT URDU HIGH SCHOOL YAMKANMARDI|CHIKKODI                                          
29300710402|RLS GOVT. HS, YELIMUNNOLI|CHIKKODI                                          
29300711501|YAMAKANAMARDI CE SOCIETYS HIGH SCHOOL, HIDKALDAM|CHIKKODI                                          
29300711502|BASAVESHWAR PU COLLEGE, HIDKAL DAM (PUC)|CHIKKODI                                          
29300711503|SV HS HIDKAL DAM|CHIKKODI                                          
29300711504|M DESAI RES HS HIDKAL DAM|CHIKKODI                                          
29300711601|BSAVESHWAR HIGH SCHOOL PARAKANHATTI|CHIKKODI                                          
29300711801|NAYAK FEDRATION H.S,HATTARGI|CHIKKODI                                          
29300711802|S S MALAKAR HS ANANDPUR HATTARGI|CHIKKODI                                          
29300900201|M.M.G.H.S,AKOL|CHIKKODI                                          
29300900202|AKOL H.S,AKOL|CHIKKODI                                          
29300900203|SHRI PARSHWAMATI KANYA VID,AKOL|CHIKKODI                                          
29300900204|KAN MED H.S,AKOL|CHIKKODI                                          
29300900401|GOVT HIGH SCHOOL,BARWAD|CHIKKODI                                          
29300900501|B.S.COMP.P.U.COL,BEDKIHAL|CHIKKODI                                          
29300900502|SHRI G D PATIL MARATHI MED HS BEDKIHAL|CHIKKODI                                          
29300900601|SHRI KADSIDDHESHWAR H.S,BENADI|CHIKKODI                                          
29300900901|NEW SECONDARY SCHOOL,BHOJ|CHIKKODI                                          
29300901001|K.S.PATIL H.S,BORGAON|CHIKKODI                                          
29300901002|SHRI VIDYASAGAR MARATHI MED H.S,BORGAON|CHIKKODI                                          
29300901003|SHRI VIDYASAGAR KAN MED HIGH SCHOOL,BORGAON|CHIKKODI                                          
29300901004|SHRI ARIHANT MARATHI HS BORGAON|CHIKKODI                                          
29300901201|P.R.CHIKODI SEC SCHOOL,GALATAGA|CHIKKODI                                          
29300901501|GOVT H.S,HUNNARAGI|CHIKKODI                                          
29300901801|D.S.NADAGE COMP P.U.COL,KARADGA|CHIKKODI                                          
29300902001|KOGNOLI HIGH SCHOOL,KOGNOLI|CHIKKODI                                          
29300902101|GOVT COMP H.S,KUNNUR|CHIKKODI                                          
29300902201|SIDHESHWAR VIDYALAYA,KURLI|CHIKKODI                                          
29300902501|GOVT H.S MARATHI MED,MANAKAPUR|CHIKKODI                                          
29300902601|SHRI BHAIRAVANATH H.S,MANGUR|CHIKKODI                                          
29300902901|MLN GOVT H.S,NEJ|CHIKKODI                                          
29300903001|MODERN ENG MED SCHOOL,P.B.ROAD,NIPANI|CHIKKODI                                          
29300903002|VIDYA MANDIR,BHIM NAGAR,NIPANI|CHIKKODI                                          
29300903003|GOVT KAN MED H.S,NIPANI|CHIKKODI                                          
29300903004|NIPANI MARATHA MANDAL H.S,NIPANI SAKHARWADI|CHIKKODI                                          
29300903005|TINY TOTS ENG MED H.S,NIPANI|CHIKKODI                                          
29300903006|MUNCIPAL H.S,NIPANI|CHIKKODI                                          
29300903007|NUTAN MARATHI VIDHYALAY,NIPANI|CHIKKODI                                          
29300903008|S.B.S.KANYA SHALA,NIPANI|CHIKKODI                                          
29300903009|KHAIRMOHAMAD PATHAN H.S,NIPANI|CHIKKODI                                          
29300903010|VSMS GI BAGEWADI COMP PU COLLEGE NIPANI (PUC)|CHIKKODI                                          
29300903011|KLES ENG MED HS  NIPPANI|CHIKKODI                                          
29300903012|VSM GIRLS HS NIPPNI|CHIKKODI                                          
29300903201|SADALGA HIGH SCHOOL,SADALGA|CHIKKODI                                          
29300903202|GOVT URDU H.S,SADALGA|CHIKKODI                                          
29300903203|GOVT COMP P.U.COL,SADALGA|CHIKKODI                                          
29300903204|KUND KUND KAN HIGH SCHOOL,SADALGA|CHIKKODI                                          
29300903205|GOVT. COMP. PU COLLEGE, SADALGA (PUC)|CHIKKODI                                          
29300903206|MURARJI DESAI RES.SCHOOL SADALAGA|CHIKKODI                                          
29300903301|P PATIL GIRLS HS SHAMNEWADI|CHIKKODI                                          
29300903401|GOVT COMP HIGH SCHOOL,SHIRADWAD|CHIKKODI                                          
29300903501|GOVT COMP H.S,SHIRAGAON|CHIKKODI                                          
29300903601|SANMATI VIDYAMANDIR,SIDNAL|CHIKKODI                                          
29300903701|NEW ENG SCHOOL,SOUNDALGA|CHIKKODI                                          
29300904001|SHRI G.M.SANKPAL H.S,SHRIPEWADI|CHIKKODI                                          
29300904701|GOVT HIGH SCHOOL,DHONEWADI|CHIKKODI                                          
29301000101|GOVT., HS, ALAKHANUR|CHIKKODI                                          
29301000201|GOVT. HS, ALAGAWADI|CHIKKODI                                          
29301000202|SANGOLLI RAYANNA HIGH SCHOOL ALAGWADI|CHIKKODI                                          
29301000701|BIRADI HIGH SCHOOL, BIRADI|CHIKKODI                                          
29301000802|S.S.S.M.P H.S BHENDWADI|CHIKKODI                                          
29301001301|CHINCHALI HIGH SCHOOL, CHINCHALI|CHIKKODI                                          
29301001302|AJEET BANE HIGH SCHOOL CHINCHALI|CHIKKODI                                          
29301001303|SM PU COLLEGE, CHINCHALI (PUC)|CHIKKODI                                          
29301001304|S V KSHIRSAGAR HS CHINCHALI|CHIKKODI                                          
29301001601|GOVT., HS DIGGEWADI|CHIKKODI                                          
29301001602|DIGHEWADI HIGH SCHOOL, DIGHEWADI|CHIKKODI                                          
29301001901|SHRI VIDYALAYA, GUNDAWAD|CHIKKODI                                          
29301002001|GOVT., HS HARUGERI|CHIKKODI                                          
29301002003|HARUGERI VIDYALAY, HARUGERI|CHIKKODI                                          
29301002004|SBD HIGH SCHOOL HARUGERI|CHIKKODI                                          
29301002005|SHRI CHANNAVRASHABENDRA HIGH SCHOOL, HARUGERI|CHIKKODI                                          
29301002006|SHRI BHAGANTAPPA HIGH SCHOOL, HARUGERI|CHIKKODI                                          
29301002007|SHRI KARISIDDESWAR HIGH SCHOOL, HARUGERI|CHIKKODI                                          
29301002008|PRAGATI HIGH SCHOOL, HARUGERI|CHIKKODI                                          
29301002010|SHRI SIDDESHWAR HIGH SCHOOL, HARUGERI|CHIKKODI                                          
29301002011|SHRI SIDDIVINAYAK HIGH SCHOOL, HARUGERI|CHIKKODI                                          
29301002012|C.T.V.S KAN MED SCHOOL HARUGERI|CHIKKODI                                          
29301002013|SHRI VIDYAGANGA H.S HARUGERI|CHIKKODI                                          
29301002014|ST PETERS ENG MED HS, HARUGERI|CHIKKODI                                          
29301002015|SV PU COLLEGE, HARUGERI (PUC)|CHIKKODI                                          
29301002016|SVE PU COLLEGE, HARUGERI (PUC)|CHIKKODI                                          
29301002017|UNIVERSAL PU COLLEGE, HARUGERI (PUC)|CHIKKODI                                          
29301002018|SIDDESHWAR SAMYUK PU COLLEGE, HARUGERI (PUC)|CHIKKODI                                          
29301002019|HV COMP PU COLLEGE, RAIBAG (PUC)|CHIKKODI                                          
29301002020|KARNATAKA GRAMEEN PU COLLEGE, HARUGERI (PUC)|CHIKKODI                                          
29301002021|HAZARAT TIPPU SULTAN HS HARUGERI|CHIKKODI                                          
29301002101|AJEET BANE HIGH SCHOOL, HANDIGUND|CHIKKODI                                          
29301002103|MALLIKARJUN HIGH SCHOOL, HANDIGUND|CHIKKODI                                          
29301002104|SVS KAN MED H.S,HANDIGUND|CHIKKODI                                          
29301002105|GOVT INDEPENDENT PU COLLEGE, HANDIGUND (PUC)|CHIKKODI                                          
29301002106|AJEET BANE SAMYUKH PU COLLEGE, HANDIGUND (PUC)|CHIKKODI                                          
29301002201|VASANTRAO P.U.COLLEGE, HIDKAL|CHIKKODI                                          
29301002202|PRATIBHA GIRLS HIGHS SCHOOL, HIDKAL|CHIKKODI                                          
29301002203|VP PU COLLEGE, HIDKAL (PUC)|CHIKKODI                                          
29301002204|BEERESHWAR HS HIDKAL|CHIKKODI                                          
29301002401|NUTAN HIGH SCHOOL, ITNAL|CHIKKODI                                          
29301002502|SRI D.J.HERWADE GOVT H.S JALALPUR|CHIKKODI                                          
29301002503|GOVT. PU COLLEGE, JALALPUR (PUC)|CHIKKODI                                          
29301002901|HALASIDHESHWAR HIGH SCHOOL, KANKANWADI|CHIKKODI                                          
29301002902|Govt High School Kankanwadi|CHIKKODI                                          
29301003101|SHRI SHIVANANDA BHARATI HIGH SCHOOL, KHEMALAPUR|CHIKKODI                                          
29301003102|SHRI GIRISH HIGH SCHOOL, KHEMALAPUR|CHIKKODI                                          
29301003201|KOLIGUDDA VIDYALAY, KOLIGUDDA|CHIKKODI                                          
29301003202|SHRI MURUGHARAJENDRA HIGH SCHOOL, KOLIGUDDA|CHIKKODI                                          
29301003203|SHRI MURUGURAJENDRA PU COLLEGE, KOLIGUDDA (PUC)|CHIKKODI                                          
29301003302|GOUTAM BUDDHA HS, KUDCHI|CHIKKODI                                          
29301003303|GOVT URDU HIGH SCHOOL KUDCHI(R)|CHIKKODI                                          
29301003801|GOVT. HS MORAB|CHIKKODI                                          
29301003802|AJEET BANE HIGH SCHOOL, MORAB|CHIKKODI                                          
29301003901|GOVT. HS MUGALKHOD|CHIKKODI                                          
29301003902|B.N.KULAGOD COMP.P.U.COLLEGE, MUDALKHOD|CHIKKODI                                          
29301003903|SHRI SIDDARAMESHWAR HIGH SCHOOL, MUGALKHOD|CHIKKODI                                          
29301003904|BNK PU COLLEGE, MUGALKHOD (PUC)|CHIKKODI                                          
29301003905|RANI CHANNAMMA GIRLS HIGH SCHOOL MUGALKHOD|CHIKKODI                                          
29301004001|GOVT HIGH SCHOOL MEKHALI|CHIKKODI                                          
29301004101|GOVT HIGH SCHOOL NAGARAL|CHIKKODI                                          
29301004201|GUNDAPPA SHANTAPPA KANTE HIGH SCHOOL, NASALAPUR|CHIKKODI                                          
29301004202|ARTS & COMMERCE PU COLLEGE NASALAPUR (PUC)|CHIKKODI                                          
29301004301|GOVT, HS NANDIKURALI|CHIKKODI                                          
29301004302|SHRI PANCHALINGESHWAR HIGH SCHOOL, NANDIKURALI|CHIKKODI                                          
29301004401|GOVT HIGH SCHOOL,NIPNAL|CHIKKODI                                          
29301004501|GOVT., HS NIDAGUNDI|CHIKKODI                                          
29301004502|BASAVESHWAR HIGH SCHOOL, NIDAGUNDI|CHIKKODI                                          
29301004701|GOVT., HS PALABHAVI|CHIKKODI                                          
29301004801|SHRI S.DALAWAI COMP.P.U.COLLEGE, PARAMANANDAWADI|CHIKKODI                                          
29301004802|SHRI GURUDEV HIGH SCHOOL, PARAMANANDAWADI|CHIKKODI                                          
29301004803|SR DALWAI PU COLLEGE, PARMANANDWADI (PUC)|CHIKKODI                                          
29301004901|GOVT, HS RAIBAG|CHIKKODI                                          
29301004902|NEW COMP.P.U.COLLEGE RAIBAG|CHIKKODI                                          
29301004903|RAIBAG VIDYALAY, RAIBAG|CHIKKODI                                          
